project,datetime,siteID,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,watershed,QAQC,lat,long,field_SpC
AIMS,2022-03-02T20:15:00Z,04M09_2,STIC,0,LS,21044167,75.32,5.6554524,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T20:30:00Z,04M09_2,STIC,0,LS,21044167,86.08,5.6554524,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T20:45:00Z,04M09_2,STIC,0,LS,21044167,96.84,5.5526664,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T21:00:00Z,04M09_2,STIC,0,LS,21044167,107.6,6.1666044,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T21:15:00Z,04M09_2,STIC,0,LS,21044167,86.08,7.2805824,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T21:30:00Z,04M09_2,STIC,0,LS,21044167,64.56,7.6828368,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T21:45:00Z,04M09_2,STIC,0,LS,21044167,53.8,8.3828928,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T22:00:00Z,04M09_2,STIC,0,LS,21044167,43.04,7.8828528,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T22:15:00Z,04M09_2,STIC,0,LS,21044167,43.04,7.1794632,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T22:30:00Z,04M09_2,STIC,0,LS,21044167,43.04,6.2682792,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T22:45:00Z,04M09_2,STIC,0,LS,21044167,43.04,5.6554524,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T23:00:00Z,04M09_2,STIC,0,LS,21044167,53.8,5.1415224,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T23:15:00Z,04M09_2,STIC,0,LS,21044167,43.04,4.7276004,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T23:30:00Z,04M09_2,STIC,0,LS,21044167,75.32,4.5192504,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-02T23:45:00Z,04M09_2,STIC,0,LS,21044167,86.08,4.2075588,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T00:00:00Z,04M09_2,STIC,0,LS,21044167,107.6,3.7880808,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T00:15:00Z,04M09_2,STIC,0,LS,21044167,129.12,3.261372,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T00:30:00Z,04M09_2,STIC,0,LS,21044167,139.88,3.261372,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T00:45:00Z,04M09_2,STIC,0,LS,21044167,150.64,5.1415224,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T01:00:00Z,04M09_2,STIC,0,LS,21044167,139.88,6.3705096,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T01:15:00Z,04M09_2,STIC,0,LS,21044167,86.08,6.775542,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T01:30:00Z,04M09_2,STIC,0,LS,21044167,64.56,7.0794552,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T01:45:00Z,04M09_2,STIC,0,LS,21044167,53.8,7.0794552,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T02:00:00Z,04M09_2,STIC,0,LS,21044167,53.8,6.6744228,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T02:15:00Z,04M09_2,STIC,0,LS,21044167,64.56,6.2682792,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T02:30:00Z,04M09_2,STIC,0,LS,21044167,64.56,5.7576828,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T02:45:00Z,04M09_2,STIC,0,LS,21044167,75.32,4.9342836,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T03:00:00Z,04M09_2,STIC,0,LS,21044167,86.08,4.4153532,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T03:15:00Z,04M09_2,STIC,0,LS,21044167,107.6,3.6830724,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T03:30:00Z,04M09_2,STIC,0,LS,21044167,139.88,2.9430132,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T03:45:00Z,04M09_2,STIC,0,LS,21044167,150.64,2.302962,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T04:00:00Z,04M09_2,STIC,0,LS,21044167,161.4,2.0879448,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T04:15:00Z,04M09_2,STIC,0,LS,21044167,172.16,2.1951756,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T04:30:00Z,04M09_2,STIC,0,LS,21044167,182.92,2.7302184,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T04:45:00Z,04M09_2,STIC,0,LS,21044167,193.68,3.0491328,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T05:00:00Z,04M09_2,STIC,0,LS,21044167,193.68,2.9430132,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T05:15:00Z,04M09_2,STIC,0,LS,21044167,204.44,3.0491328,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T05:30:00Z,04M09_2,STIC,0,LS,21044167,204.44,3.1552524,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T05:45:00Z,04M09_2,STIC,0,LS,21044167,215.2,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T06:00:00Z,04M09_2,STIC,0,LS,21044167,215.2,3.7880808,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T06:15:00Z,04M09_2,STIC,0,LS,21044167,215.2,3.8930892,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T06:30:00Z,04M09_2,STIC,0,LS,21044167,215.2,3.7880808,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T06:45:00Z,04M09_2,STIC,0,LS,21044167,215.2,3.6830724,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T07:00:00Z,04M09_2,STIC,0,LS,21044167,215.2,3.578064,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T07:15:00Z,04M09_2,STIC,0,LS,21044167,215.2,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T07:30:00Z,04M09_2,STIC,0,LS,21044167,215.2,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T07:45:00Z,04M09_2,STIC,0,LS,21044167,225.96,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T08:00:00Z,04M09_2,STIC,0,LS,21044167,225.96,3.6830724,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T08:15:00Z,04M09_2,STIC,0,LS,21044167,225.96,3.8930892,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T08:30:00Z,04M09_2,STIC,0,LS,21044167,225.96,4.311456,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T08:45:00Z,04M09_2,STIC,0,LS,21044167,225.96,4.7276004,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T09:00:00Z,04M09_2,STIC,0,LS,21044167,225.96,5.34765,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T09:15:00Z,04M09_2,STIC,0,LS,21044167,215.2,6.1666044,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T09:30:00Z,04M09_2,STIC,0,LS,21044167,182.92,7.2805824,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T09:45:00Z,04M09_2,STIC,0,LS,21044167,107.6,8.7795912,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T10:00:00Z,04M09_2,STIC,0,LS,21044167,64.56,10.7486376,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T10:15:00Z,04M09_2,STIC,0,LS,21044167,32.28,12.0137388,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T10:30:00Z,04M09_2,STIC,0,LS,21044167,21.52,12.2081988,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T10:45:00Z,04M09_2,STIC,0,LS,21044167,10.76,12.1109688,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T11:00:00Z,04M09_2,STIC,0,LS,21044167,0,15.1884372,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T11:15:00Z,04M09_2,STIC,0,LS,21044167,0,17.2852716,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T11:30:00Z,04M09_2,STIC,0,LS,21044167,0,17.6664132,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T11:45:00Z,04M09_2,STIC,0,LS,21044167,0,19.0937496,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T12:00:00Z,04M09_2,STIC,0,LS,21044167,0,19.2837648,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T12:15:00Z,04M09_2,STIC,0,LS,21044167,0,20.2355076,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T12:30:00Z,04M09_2,STIC,0,LS,21044167,0,20.1393888,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T12:45:00Z,04M09_2,STIC,0,LS,21044167,0,20.5205304,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T13:00:00Z,04M09_2,STIC,0,LS,21044167,0,21.665622,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T13:15:00Z,04M09_2,STIC,0,LS,21044167,0,23.2940856,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T13:30:00Z,04M09_2,STIC,0,LS,21044167,0,23.8707984,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T13:45:00Z,04M09_2,STIC,0,LS,21044167,0,23.8707984,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T14:00:00Z,04M09_2,STIC,0,LS,21044167,0,25.7098344,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T14:15:00Z,04M09_2,STIC,0,LS,21044167,0,26.9793804,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T14:30:00Z,04M09_2,STIC,0,LS,21044167,0,26.09931,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T14:45:00Z,04M09_2,STIC,0,LS,21044167,0,24.9331056,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T15:00:00Z,04M09_2,STIC,0,LS,21044167,0,23.1979668,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T15:15:00Z,04M09_2,STIC,0,LS,21044167,0,22.8140472,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T15:30:00Z,04M09_2,STIC,0,LS,21044167,0,23.3896488,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T15:45:00Z,04M09_2,STIC,0,LS,21044167,0,20.6166492,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T16:00:00Z,04M09_2,STIC,0,LS,21044167,0,17.7614208,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T16:15:00Z,04M09_2,STIC,0,LS,21044167,0,15.9523872,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T16:30:00Z,04M09_2,STIC,0,LS,21044167,0,14.9973108,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T16:45:00Z,04M09_2,STIC,0,LS,21044167,0,14.326146,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T17:00:00Z,04M09_2,STIC,0,LS,21044167,0,13.7511,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T17:15:00Z,04M09_2,STIC,0,LS,21044167,0,13.2699504,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T17:30:00Z,04M09_2,STIC,0,LS,21044167,0,12.6910152,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T17:45:00Z,04M09_2,STIC,0,LS,21044167,0,12.1109688,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T18:00:00Z,04M09_2,STIC,0,LS,21044167,0,11.23701,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T18:15:00Z,04M09_2,STIC,0,LS,21044167,0,10.0635828,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T18:30:00Z,04M09_2,STIC,0,LS,21044167,10.76,9.1768452,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T18:45:00Z,04M09_2,STIC,0,LS,21044167,10.76,8.2828848,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T19:00:00Z,04M09_2,STIC,0,LS,21044167,21.52,7.5828288,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T19:15:00Z,04M09_2,STIC,0,LS,21044167,32.28,6.6744228,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T19:30:00Z,04M09_2,STIC,0,LS,21044167,43.04,6.775542,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T19:45:00Z,04M09_2,STIC,0,LS,21044167,32.28,7.5828288,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T20:00:00Z,04M09_2,STIC,0,LS,21044167,32.28,7.6828368,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T20:15:00Z,04M09_2,STIC,0,LS,21044167,32.28,7.6828368,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T20:30:00Z,04M09_2,STIC,0,LS,21044167,32.28,7.6828368,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T20:45:00Z,04M09_2,STIC,0,LS,21044167,21.52,7.4817096,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T21:00:00Z,04M09_2,STIC,0,LS,21044167,21.52,7.3817016,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T21:15:00Z,04M09_2,STIC,0,LS,21044167,21.52,7.1794632,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T21:30:00Z,04M09_2,STIC,0,LS,21044167,21.52,6.978336,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T21:45:00Z,04M09_2,STIC,0,LS,21044167,32.28,6.6744228,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T22:00:00Z,04M09_2,STIC,0,LS,21044167,32.28,6.5733036,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T22:15:00Z,04M09_2,STIC,0,LS,21044167,32.28,6.2682792,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T22:30:00Z,04M09_2,STIC,0,LS,21044167,43.04,5.9626992,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T22:45:00Z,04M09_2,STIC,0,LS,21044167,32.28,5.7576828,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T23:00:00Z,04M09_2,STIC,0,LS,21044167,32.28,5.6554524,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T23:15:00Z,04M09_2,STIC,0,LS,21044167,21.52,5.6554524,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T23:30:00Z,04M09_2,STIC,0,LS,21044167,10.76,5.6554524,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-03T23:45:00Z,04M09_2,STIC,0,LS,21044167,10.76,5.5526664,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T00:00:00Z,04M09_2,STIC,0,LS,21044167,10.76,5.34765,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T00:15:00Z,04M09_2,STIC,0,LS,21044167,32.28,5.1415224,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T00:30:00Z,04M09_2,STIC,0,LS,21044167,43.04,4.7276004,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T00:45:00Z,04M09_2,STIC,0,LS,21044167,32.28,4.6231476,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T01:00:00Z,04M09_2,STIC,0,LS,21044167,43.04,4.5192504,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T01:15:00Z,04M09_2,STIC,0,LS,21044167,43.04,4.4153532,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T01:30:00Z,04M09_2,STIC,0,LS,21044167,53.8,4.2075588,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T01:45:00Z,04M09_2,STIC,0,LS,21044167,43.04,4.2075588,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T02:00:00Z,04M09_2,STIC,0,LS,21044167,43.04,4.1025504,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T02:15:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.8930892,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T02:30:00Z,04M09_2,STIC,0,LS,21044167,53.8,3.7880808,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T02:45:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.7880808,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T03:00:00Z,04M09_2,STIC,0,LS,21044167,32.28,3.6830724,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T03:15:00Z,04M09_2,STIC,0,LS,21044167,32.28,3.6830724,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T03:30:00Z,04M09_2,STIC,0,LS,21044167,32.28,3.7880808,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T03:45:00Z,04M09_2,STIC,0,LS,21044167,32.28,3.6830724,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T04:00:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T04:15:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.3674916,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T04:30:00Z,04M09_2,STIC,0,LS,21044167,53.8,3.3674916,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T04:45:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T05:00:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.3674916,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T05:15:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T05:30:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T05:45:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T06:00:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T06:15:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T06:30:00Z,04M09_2,STIC,0,LS,21044167,43.04,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T06:45:00Z,04M09_2,STIC,0,LS,21044167,53.8,3.4725,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T07:00:00Z,04M09_2,STIC,0,LS,21044167,53.8,3.261372,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T07:15:00Z,04M09_2,STIC,0,LS,21044167,64.56,2.8374492,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T07:30:00Z,04M09_2,STIC,0,LS,21044167,75.32,3.1552524,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T07:45:00Z,04M09_2,STIC,0,LS,21044167,75.32,3.578064,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T08:00:00Z,04M09_2,STIC,0,LS,21044167,75.32,4.5192504,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T08:15:00Z,04M09_2,STIC,0,LS,21044167,64.56,5.450436,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T08:30:00Z,04M09_2,STIC,0,LS,21044167,43.04,6.4716288,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T08:45:00Z,04M09_2,STIC,0,LS,21044167,32.28,7.3817016,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T09:00:00Z,04M09_2,STIC,0,LS,21044167,21.52,8.2828848,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T09:15:00Z,04M09_2,STIC,0,LS,21044167,10.76,9.5718768,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T09:30:00Z,04M09_2,STIC,0,LS,21044167,10.76,11.4320256,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T09:45:00Z,04M09_2,STIC,0,LS,21044167,0,12.498222,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T10:00:00Z,04M09_2,STIC,0,LS,21044167,0,14.326146,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T10:15:00Z,04M09_2,STIC,0,LS,21044167,0,17.2852716,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T10:30:00Z,04M09_2,STIC,0,LS,21044167,0,18.8076156,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T10:45:00Z,04M09_2,STIC,0,LS,21044167,0,20.2355076,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T11:00:00Z,04M09_2,STIC,0,LS,21044167,0,22.3345644,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T11:15:00Z,04M09_2,STIC,0,LS,21044167,0,22.0478748,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T11:30:00Z,04M09_2,STIC,0,LS,21044167,0,22.0478748,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T11:45:00Z,04M09_2,STIC,0,LS,21044167,0,22.4306832,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T12:00:00Z,04M09_2,STIC,0,LS,21044167,0,22.7190396,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T12:15:00Z,04M09_2,STIC,0,LS,21044167,0,24.5469636,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T12:30:00Z,04M09_2,STIC,0,LS,21044167,0,25.22424,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T12:45:00Z,04M09_2,STIC,0,LS,21044167,0,23.9680284,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T13:00:00Z,04M09_2,STIC,0,LS,21044167,0,23.4857676,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T13:15:00Z,04M09_2,STIC,0,LS,21044167,0,22.526802,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T13:30:00Z,04M09_2,STIC,0,LS,21044167,0,22.3345644,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T13:45:00Z,04M09_2,STIC,0,LS,21044167,0,22.2395568,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T14:00:00Z,04M09_2,STIC,0,LS,21044167,0,22.8140472,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T14:15:00Z,04M09_2,STIC,0,LS,21044167,0,22.8140472,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T14:30:00Z,04M09_2,STIC,0,LS,21044167,0,22.1439936,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T14:45:00Z,04M09_2,STIC,0,LS,21044167,0,21.2839248,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T15:00:00Z,04M09_2,STIC,0,LS,21044167,0,20.5205304,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T15:15:00Z,04M09_2,STIC,0,LS,21044167,0,20.0443812,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T15:30:00Z,04M09_2,STIC,0,LS,21044167,0,19.6637952,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T15:45:00Z,04M09_2,STIC,0,LS,21044167,0,18.712608,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T16:00:00Z,04M09_2,STIC,0,LS,21044167,0,17.8564284,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T16:15:00Z,04M09_2,STIC,0,LS,21044167,0,17.951436,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T16:30:00Z,04M09_2,STIC,0,LS,21044167,0,18.1414512,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T16:45:00Z,04M09_2,STIC,0,LS,21044167,0,18.712608,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T17:00:00Z,04M09_2,STIC,0,LS,21044167,0,18.0464436,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T17:15:00Z,04M09_2,STIC,0,LS,21044167,0,17.3802792,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T17:30:00Z,04M09_2,STIC,0,LS,21044167,0,17.476398,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T17:45:00Z,04M09_2,STIC,0,LS,21044167,0,17.2852716,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T18:00:00Z,04M09_2,STIC,0,LS,21044167,0,16.3335288,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T18:15:00Z,04M09_2,STIC,0,LS,21044167,0,15.379008,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T18:30:00Z,04M09_2,STIC,0,LS,21044167,0,14.4222648,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T18:45:00Z,04M09_2,STIC,0,LS,21044167,0,13.5588624,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T19:00:00Z,04M09_2,STIC,0,LS,21044167,0,13.1738316,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T19:15:00Z,04M09_2,STIC,0,LS,21044167,0,12.498222,0,dry,KNZ,AB,39.079821,-96.581601,
AIMS,2022-03-04T19:30:00Z,04M09_2,STIC,0,LS,21044167,0,12.5948964,0,dry,KNZ,AB,39.079821,-96.581601,
